Gene stable ID	Transcript stable ID	Gene name	Gene type	Chromosome/scaffold name	Strand	Transcript start (bp)	Transcript end (bp)
ENSG00000175445	ENST00000650287	LPL	protein_coding	8	1	19939253	19967259
ENSG00000175463	ENST00000542590	TBC1D10C	protein_coding	11	1	67404083	67410089
ENSG00000175535	ENST00000369221	PNLIP	protein_coding	10	1	116545931	116567855
ENSG00000175575	ENST00000310571	PAAF1	protein_coding	11	1	73876999	73931114
ENSG00000175697	ENST00000464295	GPR156	protein_coding	3	-1	120165478	120285222
ENSG00000175699	ENST00000636493	CCDC197	protein_coding	14	1	93997301	94008863
ENSG00000175745	ENST00000327111	NR2F1	protein_coding	5	1	93583222	93594611
ENSG00000175787	ENST00000395395	ZNF169	protein_coding	9	1	94259298	94301829
ENSG00000175806	ENST00000317173	MSRA	protein_coding	8	1	10054292	10428891
ENSG00000175893	ENST00000380916	ZDHHC21	protein_coding	9	-1	14611071	14693432
ENSG00000175894	ENST00000323084	TSPEAR	protein_coding	21	-1	44497893	44711572
ENSG00000175946	ENST00000684634	KLHL38	protein_coding	8	-1	123644442	123653801
ENSG00000176087	ENST00000323146	SLC35A4	protein_coding	5	1	140564828	140569100
ENSG00000176102	ENST00000323959	CSTF3	protein_coding	11	-1	33084584	33161480
ENSG00000176155	ENST00000694881	CCDC57	protein_coding	17	-1	82101470	82212842
ENSG00000176222	ENST00000587539	ZNF404	protein_coding	19	-1	43872365	43883964
ENSG00000176248	ENST00000323927	ANAPC2	protein_coding	9	-1	137174784	137188560
ENSG00000176435	ENST00000342213	CLEC14A	protein_coding	14	-1	38254000	38256093
ENSG00000176658	ENST00000318217	MYO1D	protein_coding	17	-1	32492522	32877124
ENSG00000176697	ENST00000356660	BDNF	protein_coding	11	-1	27654893	27700455
ENSG00000176746	ENST00000379034	MAGEB6	protein_coding	X	1	26192440	26195646
ENSG00000176809	ENST00000584306	LRRC37A3	protein_coding	17	-1	64854130	64919478
ENSG00000176853	ENST00000334705	FAM91A1	protein_coding	8	1	123768439	123815452
ENSG00000177025	ENST00000314391	C19orf18	protein_coding	19	-1	57958437	57974534
ENSG00000177047	ENST00000380229	IFNW1	protein_coding	9	-1	21140632	21141832
ENSG00000177054	ENST00000446113	ZDHHC13	protein_coding	11	1	19117168	19176415
ENSG00000177105	ENST00000351018	RHOG	protein_coding	11	-1	3826978	3840959
ENSG00000177144	ENST00000322209	NUDT4B	protein_coding	1	1	148748774	148752415
ENSG00000177311	ENST00000321464	ZBTB38	protein_coding	3	1	141368504	141449792
ENSG00000177324	ENST00000380033	BEND2	protein_coding	X	-1	18162931	18220886
ENSG00000177354	ENST00000374144	C10orf71	protein_coding	10	1	49299170	49327492
ENSG00000177414	ENST00000371077	UBE2U	protein_coding	1	1	64203623	64267368
ENSG00000177483	ENST00000316997	RBM44	protein_coding	2	1	237798779	237842805
ENSG00000177542	ENST00000628067	SLC25A22	protein_coding	11	-1	790475	798281
ENSG00000177614	ENST00000391860	PGBD5	protein_coding	1	-1	230314490	230426332
ENSG00000177728	ENST00000314256	TMEM94	protein_coding	17	1	75456635	75500452
ENSG00000177732	ENST00000342665	SOX12	protein_coding	20	1	325552	330224
ENSG00000177917	ENST00000326446	ARL6IP6	protein_coding	2	1	152718620	152762396
ENSG00000178057	ENST00000326925	NDUFAF3	protein_coding	3	1	49022121	49023495
ENSG00000178127	ENST00000318388	NDUFV2	protein_coding	18	1	9102699	9134341
ENSG00000178177	ENST00000635767	LCORL	protein_coding	4	-1	17841187	18021755
ENSG00000178252	ENST00000608424	WDR6	protein_coding	3	1	49007391	49015951
ENSG00000178338	ENST00000322434	ZNF354B	protein_coding	5	1	178859953	178885020
ENSG00000178385	ENST00000427836	PLEKHM3	protein_coding	2	-1	207821288	208025527
ENSG00000178409	ENST00000369042	BEND3	protein_coding	6	-1	107065182	107115515
ENSG00000178568	ENST00000342788	ERBB4	protein_coding	2	-1	211375717	212538802
ENSG00000178607	ENST00000433197	ERN1	protein_coding	17	-1	64039142	64130144
ENSG00000178700	ENST00000314636	DHFR2	protein_coding	3	-1	94057922	94062916
ENSG00000178796	ENST00000479191	RIIAD1	protein_coding	1	1	151721522	151729805
ENSG00000178809	ENST00000323819	TRIM73	protein_coding	7	1	75395629	75405605
ENSG00000179044	ENST00000314586	EXOC3L1	protein_coding	16	-1	67184379	67190136
ENSG00000179133	ENST00000636213	C10orf67	protein_coding	10	-1	23202696	23344797
ENSG00000179148	ENST00000448843	ALOXE3	protein_coding	17	-1	8095900	8118514
ENSG00000179195	ENST00000337815	ZNF664	protein_coding	12	1	123973215	124015427
ENSG00000179242	ENST00000614565	CDH4	protein_coding	20	1	61252261	61940617
ENSG00000179314	ENST00000317744	WSCD1	protein_coding	17	1	6070379	6124427
ENSG00000179361	ENST00000346246	ARID3B	protein_coding	15	1	74541220	74598131
ENSG00000179397	ENST00000366534	CATSPERE	protein_coding	1	1	244461273	244640504
ENSG00000179399	ENST00000377067	GPC5	protein_coding	13	1	91398621	92867237
ENSG00000179588	ENST00000319555	ZFPM1	protein_coding	16	1	88453280	88537031
ENSG00000179603	ENST00000339582	GRM8	protein_coding	7	-1	126438598	127252941
ENSG00000179869	ENST00000435803	ABCA13	protein_coding	7	1	48171458	48647497
ENSG00000179918	ENST00000478753	SEPHS2	protein_coding	16	-1	30443631	30445874
ENSG00000180053	ENST00000325017	NKX2-6	protein_coding	8	-1	23701740	23706756
ENSG00000180176	ENST00000352909	TH	protein_coding	11	-1	2163929	2171815
ENSG00000180257	ENST00000444460	ZNF816	protein_coding	19	-1	52949385	52962881
ENSG00000180332	ENST00000379108	KCTD4	protein_coding	13	-1	45192853	45201045
ENSG00000180336	ENST00000409122	MEIOC	protein_coding	17	1	44656468	44675801
ENSG00000180772	ENST00000371906	AGTR2	protein_coding	X	1	116170744	116174974
ENSG00000181192	ENST00000263035	DHTKD1	protein_coding	10	1	12068954	12123221
ENSG00000181195	ENST00000451791	PENK	protein_coding	8	-1	56440957	56446641
ENSG00000181220	ENST00000458143	ZNF746	protein_coding	7	-1	149472794	149497809
ENSG00000181264	ENST00000375095	TLCD5	protein_coding	11	1	120325299	120333686
ENSG00000181378	ENST00000341552	CFAP65	protein_coding	2	-1	219002846	219041516
ENSG00000181588	ENST00000402693	MEX3D	protein_coding	19	-1	1554672	1568325
ENSG00000181722	ENST00000675478	ZBTB20	protein_coding	3	-1	114314500	115147288
ENSG00000181873	ENST00000366711	IBA57	protein_coding	1	1	228165804	228182257
ENSG00000181894	ENST00000598312	ZNF329	protein_coding	19	-1	58126248	58150789
ENSG00000181915	ENST00000373783	ADO	protein_coding	10	1	62804720	62808479
ENSG00000182168	ENST00000453304	UNC5C	protein_coding	4	-1	95162504	95548973
ENSG00000182175	ENST00000329082	RGMA	protein_coding	15	-1	93035271	93089211
ENSG00000182180	ENST00000372945	MRPS16	protein_coding	10	-1	73248849	73252644
ENSG00000182195	ENST00000370526	LDOC1	protein_coding	X	-1	141173235	141177129
ENSG00000182218	ENST00000330710	HHIPL1	protein_coding	14	1	99645129	99680569
ENSG00000182240	ENST00000330333	BACE2	protein_coding	21	1	41168160	41282530
ENSG00000182247	ENST00000396703	UBE2E2	protein_coding	3	1	23203327	23591794
ENSG00000182308	ENST00000333141	DCAF4L1	protein_coding	4	1	41981756	41986465
ENSG00000182333	ENST00000238983	LIPF	protein_coding	10	1	88664442	88678814
ENSG00000182359	ENST00000531837	KBTBD3	protein_coding	11	-1	106051098	106077347
ENSG00000182450	ENST00000422670	KCNK4	protein_coding	11	1	64291302	64300031
ENSG00000182463	ENST00000371497	TSHZ2	protein_coding	20	1	52972358	53495330
ENSG00000182575	ENST00000328741	NXPH3	protein_coding	17	1	49575871	49583827
ENSG00000182674	ENST00000523207	KCNB2	protein_coding	8	1	72537225	72938349
ENSG00000182685	ENST00000328540	BRICD5	protein_coding	16	-1	2209253	2210863
ENSG00000182704	ENST00000333090	TSKU	protein_coding	11	1	76783356	76798144
ENSG00000182732	ENST00000553525	RGS6	protein_coding	14	1	71932429	72566530
ENSG00000182771	ENST00000327946	GRID1	protein_coding	10	-1	85599552	86366795
ENSG00000182810	ENST00000332395	DDX28	protein_coding	16	-1	68020916	68023232
ENSG00000182923	ENST00000675561	CEP63	protein_coding	3	1	134486057	134565031
ENSG00000182993	ENST00000330828	C12orf60	protein_coding	12	1	14803670	14824415
ENSG00000183049	ENST00000619168	CAMK1D	protein_coding	10	1	12349547	12835545
ENSG00000183269	ENST00000537935	OR52E8	protein_coding	11	-1	5856749	5857690
ENSG00000183310	ENST00000328782	OR2T34	protein_coding	1	-1	248573801	248574757
ENSG00000183347	ENST00000370456	GBP6	protein_coding	1	1	89364059	89388160
ENSG00000183508	ENST00000369448	TENT5C	protein_coding	1	1	117606048	117628389
ENSG00000183530	ENST00000327423	PRR14L	protein_coding	22	-1	31681347	31750132
ENSG00000183560	ENST00000687084	IZUMO1R	protein_coding	11	1	94304580	94308146
ENSG00000183579	ENST00000544604	ZNRF3	protein_coding	22	1	28883572	29057488
ENSG00000183644	ENST00000375618	HOATZ	protein_coding	11	1	111514778	111537043
ENSG00000183648	ENST00000605997	NDUFB1	protein_coding	14	-1	92116123	92121706
ENSG00000183682	ENST00000331593	BMP8A	protein_coding	1	1	39491636	39529869
ENSG00000183801	ENST00000329293	OLFML1	protein_coding	11	1	7485506	7511377
ENSG00000183873	ENST00000423572	SCN5A	protein_coding	3	-1	38548062	38649687
ENSG00000184056	ENST00000333371	VPS33B	protein_coding	15	-1	90998673	91022594
ENSG00000184144	ENST00000331830	CNTN2	protein_coding	1	1	205043212	205078289
ENSG00000184185	ENST00000583088	KCNJ12	protein_coding	17	1	21376357	21419870
ENSG00000184209	ENST00000526639	SNRNP35	protein_coding	12	1	123458139	123466936
ENSG00000184304	ENST00000331968	PRKD1	protein_coding	14	-1	29576479	29927847
ENSG00000184305	ENST00000509176	CCSER1	protein_coding	4	1	90127394	91605295
ENSG00000184371	ENST00000329608	CSF1	protein_coding	1	1	109910849	109930992
ENSG00000184378	ENST00000330368	ACTRT3	protein_coding	3	-1	169766921	169769561
ENSG00000184381	ENST00000332509	PLA2G6	protein_coding	22	-1	38111495	38181830
ENSG00000184384	ENST00000524717	MAML2	protein_coding	11	-1	95976598	96343195
ENSG00000184588	ENST00000341517	PDE4B	protein_coding	1	1	65792895	66374574
ENSG00000184611	ENST00000332142	KCNH7	protein_coding	2	-1	162371407	162838767
ENSG00000184635	ENST00000343769	ZNF93	protein_coding	19	1	19900946	19935575
ENSG00000184640	ENST00000427177	SEPTIN9	protein_coding	17	1	77281499	77500593
ENSG00000184719	ENST00000331772	RNLS	protein_coding	10	-1	88284102	88583318
ENSG00000184730	ENST00000564831	APOBR	protein_coding	16	1	28494643	28498964
ENSG00000184752	ENST00000327772	NDUFA12	protein_coding	12	-1	94971333	95003697
ENSG00000184922	ENST00000331495	FMNL1	protein_coding	17	1	45221885	45247318
ENSG00000184933	ENST00000641196	OR6A2	protein_coding	11	-1	6791736	6799689
ENSG00000184937	ENST00000452863	WT1	protein_coding	11	-1	32387775	32435539
ENSG00000184983	ENST00000498737	NDUFA6	protein_coding	22	-1	42085526	42090772
ENSG00000184985	ENST00000507866	SORCS2	protein_coding	4	1	7192538	7742827
ENSG00000184986	ENST00000392519	TMEM121	protein_coding	14	1	105526583	105530198
ENSG00000184999	ENST00000332793	SLC22A10	protein_coding	11	1	63289903	63311783
ENSG00000185002	ENST00000332958	RFX6	protein_coding	6	1	116877242	116932161
ENSG00000185008	ENST00000696593	ROBO2	protein_coding	3	1	77040099	77649964
ENSG00000185022	ENST00000338483	MAFF	protein_coding	22	1	38201994	38216507
ENSG00000185053	ENST00000382080	SGCZ	protein_coding	8	-1	14084845	15238431
ENSG00000185104	ENST00000396153	FAF1	protein_coding	1	-1	50437028	50960267
ENSG00000185156	ENST00000329805	MFSD6L	protein_coding	17	-1	8797110	8799365
ENSG00000185262	ENST00000327490	UBALD2	protein_coding	17	1	76265348	76271298
ENSG00000185305	ENST00000504924	ARL15	protein_coding	5	-1	53883942	54310573
ENSG00000185345	ENST00000366898	PRKN	protein_coding	6	-1	161347417	162727766
ENSG00000185436	ENST00000327535	IFNLR1	protein_coding	1	-1	24154168	24187289
ENSG00000185453	ENST00000614654	ZSWIM9	protein_coding	19	1	48170680	48197620
ENSG00000185619	ENST00000362003	PCGF3	protein_coding	4	1	705832	770089
ENSG00000185627	ENST00000532097	PSMD13	protein_coding	11	1	236976	252984
ENSG00000185633	ENST00000554503	NDUFA4L2	protein_coding	12	-1	57234903	57237104
ENSG00000185716	ENST00000542527	MOSMO	protein_coding	16	1	22008111	22084654
ENSG00000185737	ENST00000372141	NRG3	protein_coding	10	1	81875194	82987178
ENSG00000185774	ENST00000382152	KCNIP4	protein_coding	4	-1	20728606	21948772
ENSG00000185920	ENST00000331920	PTCH1	protein_coding	9	-1	95442980	95509266
ENSG00000185950	ENST00000375856	IRS2	protein_coding	13	-1	109752695	109786583
ENSG00000185966	ENST00000368789	LCE3E	protein_coding	1	-1	152565654	152566780
ENSG00000185988	ENST00000454744	PLK5	protein_coding	19	1	1524077	1536046
ENSG00000186009	ENST00000335288	ATP4B	protein_coding	13	-1	113648804	113658198
ENSG00000186010	ENST00000507754	NDUFA13	protein_coding	19	1	19516225	19528198
ENSG00000186075	ENST00000348931	ZPBP2	protein_coding	17	1	39868202	39877896
ENSG00000186088	ENST00000257626	GSAP	protein_coding	7	-1	77310751	77416349
ENSG00000186442	ENST00000417996	KRT3	protein_coding	12	-1	52789685	52796117
ENSG00000186510	ENST00000331433	CLCNKA	protein_coding	1	1	16022036	16034050
ENSG00000186517	ENST00000368013	ARHGAP30	protein_coding	1	-1	161046946	161069891
ENSG00000186635	ENST00000393609	ARAP1	protein_coding	11	-1	72685069	72752408
ENSG00000186654	ENST00000336985	PRR5	protein_coding	22	1	44702204	44737681
ENSG00000186687	ENST00000379380	LYRM7	protein_coding	5	1	131170944	131205428
ENSG00000186889	ENST00000335390	TMEM17	protein_coding	2	-1	62500218	62506195
ENSG00000186951	ENST00000407236	PPARA	protein_coding	22	1	46150526	46243755
ENSG00000187003	ENST00000333999	ACTL7A	protein_coding	9	1	108862266	108863756
ENSG00000187017	ENST00000645284	ESPN	protein_coding	1	1	6424776	6460944
ENSG00000187068	ENST00000335012	C3orf70	protein_coding	3	-1	185076838	185153060
ENSG00000187098	ENST00000352241	MITF	protein_coding	3	1	69739464	69968332
ENSG00000187223	ENST00000368784	LCE2D	protein_coding	1	1	152663380	152664659
ENSG00000187240	ENST00000375735	DYNC2H1	protein_coding	11	1	103109426	103479863
ENSG00000187325	ENST00000341864	TAF9B	protein_coding	X	-1	78129748	78139650
ENSG00000187391	ENST00000354212	MAGI2	protein_coding	7	-1	78017055	79453667
ENSG00000187416	ENST00000424859	LHFPL3	protein_coding	7	1	104328603	104908561
ENSG00000187486	ENST00000339994	KCNJ11	protein_coding	11	-1	17385248	17388659
ENSG00000187537	ENST00000547848	POTEG	protein_coding	14	-1	19402486	19434341
ENSG00000187546	ENST00000342526	AGMO	protein_coding	7	-1	15200317	15562015
ENSG00000187612	ENST00000344514	OR5W2	protein_coding	11	-1	55913650	55914582
ENSG00000187626	ENST00000377294	ZKSCAN4	protein_coding	6	-1	28241697	28252269
ENSG00000187676	ENST00000343307	B3GLCT	protein_coding	13	1	31199975	31332276
ENSG00000187678	ENST00000434127	SPRY4	protein_coding	5	-1	142310430	142325021
ENSG00000187726	ENST00000339764	DNAJB13	protein_coding	11	1	73951026	73970281
ENSG00000187857	ENST00000641576	OR6C75	protein_coding	12	1	55362975	55369279
ENSG00000188060	ENST00000465518	RAB42	protein_coding	1	1	28592265	28595449
ENSG00000188112	ENST00000341865	C6orf132	protein_coding	6	-1	42101119	42142620
ENSG00000188152	ENST00000372322	NUTM2G	protein_coding	9	1	96928843	96939416
ENSG00000188162	ENST00000399397	OTOG	protein_coding	11	1	17547259	17646044
ENSG00000188177	ENST00000409871	ZC3H6	protein_coding	2	1	112275597	112340059
ENSG00000188211	ENST00000338965	NCR3LG1	protein_coding	11	1	17351800	17377341
ENSG00000188263	ENST00000695950	IL17REL	protein_coding	22	-1	49991811	50012765
ENSG00000188305	ENST00000342063	PEAK3	protein_coding	19	-1	2274631	2282175
ENSG00000188352	ENST00000338382	FOCAD	protein_coding	9	1	20684259	20995950
ENSG00000188404	ENST00000236147	SELL	protein_coding	1	-1	169690667	169711620
ENSG00000188452	ENST00000410087	CERKL	protein_coding	2	-1	181536672	181657105
ENSG00000188483	ENST00000372491	IER5L	protein_coding	9	-1	129175552	129178261
ENSG00000188493	ENST00000378313	ACTMAP	protein_coding	19	-1	40740861	40750477
ENSG00000188522	ENST00000388995	FAM83G	protein_coding	17	-1	18968789	19004764
ENSG00000188559	ENST00000202677	RALGAPA2	protein_coding	20	-1	20389530	20712644
ENSG00000188626	ENST00000563027	GOLGA8M	protein_coding	15	-1	28698583	28712421
ENSG00000188674	ENST00000341287	C2orf80	protein_coding	2	-1	208165347	208190030
ENSG00000188747	ENST00000683555	NOXA1	protein_coding	9	1	137423393	137434406
ENSG00000188827	ENST00000294008	SLX4	protein_coding	16	-1	3581181	3611606
ENSG00000188869	ENST00000359440	TMC3	protein_coding	15	-1	81331088	81374213
ENSG00000189043	ENST00000339600	NDUFA4	protein_coding	7	-1	10931943	10940153
ENSG00000189045	ENST00000601380	ANKDD1B	protein_coding	5	1	75611453	75671846
ENSG00000189056	ENST00000428762	RELN	protein_coding	7	-1	103471789	103989658
ENSG00000189091	ENST00000302516	SF3B3	protein_coding	16	1	70523816	70577668
ENSG00000189108	ENST00000372582	IL1RAPL2	protein_coding	X	1	104566199	105767829
ENSG00000189139	ENST00000340446	FSCB	protein_coding	14	-1	44504149	44507283
ENSG00000189144	ENST00000536220	ZNF573	protein_coding	19	-1	37738302	37779586
ENSG00000189182	ENST00000341809	KRT77	protein_coding	12	-1	52689626	52703524
ENSG00000189283	ENST00000492590	FHIT	protein_coding	3	-1	59747277	61251452
ENSG00000189362	ENST00000409150	NEMP2	protein_coding	2	-1	190504338	190534722
ENSG00000189403	ENST00000341423	HMGB1	protein_coding	13	-1	30456704	30465936
ENSG00000189420	ENST00000338647	ZFP92	protein_coding	X	1	153411472	153426481
ENSG00000196099	ENST00000309154	OR6M1	protein_coding	11	-1	123805408	123806349
ENSG00000196110	ENST00000591998	ZNF699	protein_coding	19	-1	9291140	9309838
ENSG00000196118	ENST00000543610	CFAP119	protein_coding	16	-1	30757423	30762062
ENSG00000196131	ENST00000341702	VN1R2	protein_coding	19	1	53258292	53259602
ENSG00000196182	ENST00000373132	STK40	protein_coding	1	-1	36339628	36385924
ENSG00000196209	ENST00000359801	SIRPB2	protein_coding	20	-1	1474578	1491420
ENSG00000196275	ENST00000451013	GTF2IRD2	protein_coding	7	-1	74796151	74851605
ENSG00000196277	ENST00000357716	GRM7	protein_coding	3	1	6861115	7741533
ENSG00000196284	ENST00000371459	SUPT3H	protein_coding	6	-1	44826726	45377934
ENSG00000196353	ENST00000429747	CPNE4	protein_coding	3	-1	131533569	132035014
ENSG00000196376	ENST00000360388	SLC35F1	protein_coding	6	1	117907264	118317671
ENSG00000196428	ENST00000688009	TSC22D2	protein_coding	3	1	150408298	150466422
ENSG00000196456	ENST00000329630	ZNF775	protein_coding	7	1	150379330	150398630
ENSG00000196476	ENST00000360321	C20orf96	protein_coding	20	-1	270863	290750
ENSG00000196498	ENST00000405201	NCOR2	protein_coding	12	-1	124324415	124567612
ENSG00000196503	ENST00000640821	ARL9	protein_coding	4	1	56505791	56524453
ENSG00000196504	ENST00000545856	PRPF40A	protein_coding	2	-1	152651732	152717461
ENSG00000196505	ENST00000369443	GDAP2	protein_coding	1	-1	117863485	117929621
ENSG00000196511	ENST00000360057	TPK1	protein_coding	7	-1	144451941	144836053
ENSG00000196570	ENST00000358571	PFN3	protein_coding	5	-1	177400109	177400661
ENSG00000196584	ENST00000359321	XRCC2	protein_coding	7	-1	152644776	152676141
ENSG00000196616	ENST00000305046	ADH1B	protein_coding	4	-1	99304971	99321401
ENSG00000196628	ENST00000354452	TCF4	protein_coding	18	-1	55222185	55588192
ENSG00000196646	ENST00000343979	ZNF136	protein_coding	19	1	12163096	12189871
ENSG00000196663	ENST00000359520	TECPR2	protein_coding	14	1	102362941	102502477
ENSG00000196683	ENST00000358435	TOMM7	protein_coding	7	-1	22812974	22822849
ENSG00000196684	ENST00000613986	HSH2D	protein_coding	19	1	16143685	16158575
ENSG00000196700	ENST00000369888	ZNF512B	protein_coding	20	-1	63956704	63969930
ENSG00000196704	ENST00000359904	AMZ2	protein_coding	17	1	68248043	68257155
ENSG00000196705	ENST00000311048	ZNF431	protein_coding	19	1	21142040	21196053
ENSG00000196739	ENST00000356083	COL27A1	protein_coding	9	1	114155537	114312511
ENSG00000196781	ENST00000376499	TLE1	protein_coding	9	-1	81583683	81689547
ENSG00000196782	ENST00000509479	MAML3	protein_coding	4	-1	139716753	140154184
ENSG00000196839	ENST00000372874	ADA	protein_coding	20	-1	44619522	44651699
ENSG00000196900	ENST00000357147	SPMIP10	protein_coding	5	1	126631705	126636284
ENSG00000196950	ENST00000359634	SLC39A10	protein_coding	2	1	195657226	195737700
ENSG00000197056	ENST00000359858	ZMYM1	protein_coding	1	1	35079385	35115859
ENSG00000197093	ENST00000360039	GAL3ST4	protein_coding	7	-1	100159244	100168617
ENSG00000197134	ENST00000594947	ZNF257	protein_coding	19	1	22052484	22091480
ENSG00000197241	ENST00000400906	SLC2A7	protein_coding	1	-1	9002973	9026423
ENSG00000197296	ENST00000396825	FITM2	protein_coding	20	-1	44302840	44311202
ENSG00000197321	ENST00000355867	SVIL	protein_coding	10	-1	29457338	29634971
ENSG00000197355	ENST00000409858	UAP1L1	protein_coding	9	1	137077517	137084538
ENSG00000197381	ENST00000348831	ADARB1	protein_coding	21	1	45074580	45226560
ENSG00000197386	ENST00000355072	HTT	protein_coding	4	1	3074681	3243957
ENSG00000197454	ENST00000355281	OR2L5	protein_coding	1	1	248013660	248024276
ENSG00000197467	ENST00000645393	COL13A1	protein_coding	10	1	69801906	69959144
ENSG00000197530	ENST00000355826	MIB2	protein_coding	1	1	1615500	1630605
ENSG00000197591	ENST00000355784	OR11L1	protein_coding	1	-1	247840928	247841896
ENSG00000197594	ENST00000647893	ENPP1	protein_coding	6	1	131808020	131895155
ENSG00000197635	ENST00000360534	DPP4	protein_coding	2	-1	161992245	162074215
ENSG00000197779	ENST00000338637	ZNF81	protein_coding	X	1	47836902	47925627
ENSG00000197872	ENST00000381323	CYRIA	protein_coding	2	-1	16549459	16665834
ENSG00000197893	ENST00000359988	NRAP	protein_coding	10	-1	113588714	113664041
ENSG00000197943	ENST00000564138	PLCG2	protein_coding	16	1	81779291	81962685
ENSG00000197959	ENST00000627582	DNM3	protein_coding	1	1	171841498	172412717
ENSG00000197976	ENST00000313871	AKAP17A	protein_coding	X	1	1591604	1602520
ENSG00000198018	ENST00000370489	ENTPD7	protein_coding	10	1	99659509	99711241
ENSG00000198053	ENST00000358771	SIRPA	protein_coding	20	1	1895407	1940592
ENSG00000198056	ENST00000338193	PRIM1	protein_coding	12	-1	56731580	56752323
ENSG00000198081	ENST00000651870	ZBTB14	protein_coding	18	-1	5289022	5295726
ENSG00000198089	ENST00000400288	SFI1	protein_coding	22	1	31496536	31618588
ENSG00000198131	ENST00000687789	ZNF544	protein_coding	19	1	58228914	58263644
ENSG00000198162	ENST00000356554	MAN1A2	protein_coding	1	1	117367449	117528872
ENSG00000198331	ENST00000425380	HYLS1	protein_coding	11	1	125887668	125900646
ENSG00000198355	ENST00000360612	PIM3	protein_coding	22	1	49960772	49964072
ENSG00000198369	ENST00000356388	SPRED2	protein_coding	2	-1	65310851	65432599
ENSG00000198393	ENST00000328654	ZNF26	protein_coding	12	1	132986367	133027102
ENSG00000198420	ENST00000479870	TCAF1	protein_coding	7	-1	143851375	143902176
ENSG00000198597	ENST00000355537	ZNF536	protein_coding	19	1	30372384	30558059
ENSG00000198625	ENST00000367182	MDM4	protein_coding	1	1	204516406	204558120
ENSG00000198670	ENST00000316300	LPA	protein_coding	6	-1	160531482	160664275
ENSG00000198718	ENST00000361462	TOGARAM1	protein_coding	14	1	44962190	45074431
ENSG00000198752	ENST00000361246	CDC42BPB	protein_coding	14	-1	102932380	103057549
ENSG00000198774	ENST00000361228	RASSF9	protein_coding	12	-1	85800703	85836409
ENSG00000198791	ENST00000361272	CNOT7	protein_coding	8	-1	17224966	17246857
ENSG00000198793	ENST00000361445	MTOR	protein_coding	1	-1	11106535	11262551
ENSG00000198796	ENST00000361673	ALPK2	protein_coding	18	-1	58481247	58629091
ENSG00000198837	ENST00000361217	DENND4B	protein_coding	1	-1	153929501	153946718
ENSG00000198853	ENST00000361226	RUSC2	protein_coding	9	1	35490111	35561895
ENSG00000198860	ENST00000645668	TSEN15	protein_coding	1	1	184051730	184074212
ENSG00000198865	ENST00000361970	CCDC152	protein_coding	5	1	42756818	42802439
ENSG00000198890	ENST00000370078	PRMT6	protein_coding	1	1	107056674	107059294
ENSG00000198901	ENST00000394249	PRC1	protein_coding	15	-1	90966040	90994535
ENSG00000198912	ENST00000361605	C1orf174	protein_coding	1	-1	3889133	3900272
ENSG00000198919	ENST00000361582	DZIP3	protein_coding	3	1	108589722	108694840
ENSG00000198934	ENST00000361470	MAGEE1	protein_coding	X	1	76427710	76431342
ENSG00000198945	ENST00000361794	L3MBTL3	protein_coding	6	1	130018581	130141438
ENSG00000198947	ENST00000357033	DMD	protein_coding	X	-1	31119222	33211549
ENSG00000203485	ENST00000392634	INF2	protein_coding	14	1	104689618	104722535
ENSG00000203760	ENST00000368328	CENPW	protein_coding	6	1	126340115	126348875
ENSG00000203782	ENST00000368742	LORICRIN	protein_coding	1	1	153259687	153262124
ENSG00000203883	ENST00000340356	SOX18	protein_coding	20	-1	64047582	64049639
ENSG00000203985	ENST00000371360	LDLRAD1	protein_coding	1	-1	54007298	54018186
ENSG00000204086	ENST00000373040	RPA4	protein_coding	X	1	96883908	96885467
ENSG00000204116	ENST00000373502	CHIC1	protein_coding	X	1	73563197	73687111
ENSG00000204279	ENST00000374951	PAGE3	protein_coding	X	-1	55258415	55264916
ENSG00000204514	ENST00000435989	ZNF814	protein_coding	19	-1	57869381	57889037
ENSG00000204595	ENST00000376650	DPRX	protein_coding	19	1	53631999	53637014
ENSG00000204634	ENST00000409318	TBC1D8	protein_coding	2	-1	101007228	101151382
ENSG00000204779	ENST00000377420	FOXD4L5	protein_coding	9	-1	65282101	65285209
ENSG00000204851	ENST00000599531	PNMA8B	protein_coding	19	-1	46491191	46495867
ENSG00000204930	ENST00000423537	FAM221B	protein_coding	9	-1	35816391	35828732
ENSG00000204950	ENST00000378075	LRRC10B	protein_coding	11	1	61508749	61511018
ENSG00000205129	ENST00000378850	CFAP96	protein_coding	4	1	185426254	185449826
ENSG00000205155	ENST00000587708	PSENEN	protein_coding	19	1	35745651	35747519
ENSG00000205186	ENST00000379071	FABP9	protein_coding	8	-1	81458253	81461579
ENSG00000205302	ENST00000379516	SNX2	protein_coding	5	1	122775080	122834543
ENSG00000205339	ENST00000379719	IPO7	protein_coding	11	1	9384652	9448127
ENSG00000205356	ENST00000447648	TECPR1	protein_coding	7	-1	98214624	98252232
ENSG00000205359	ENST00000506729	SLCO6A1	protein_coding	5	-1	102371774	102499001
ENSG00000205409	ENST00000329322	OR52E6	protein_coding	11	-1	5840928	5841897
ENSG00000205426	ENST00000327741	KRT81	protein_coding	12	-1	52285913	52291534
ENSG00000205669	ENST00000645972	ACOT6	protein_coding	14	1	73612517	73619888
ENSG00000205693	ENST00000381273	MANSC4	protein_coding	12	-1	27762427	27780236
